"song_id","track_name","track_artist","track_popularity","track_album_name","release_day","release_month","release_year","playlist_name","playlist_genre","playlist_sub_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"NA_NA_NA","dreaming of me","depeche mode","14","dreaming of me",NA,NA,"1981","maxi pop  gold (new wave, electropop, synth pop...)","pop","electropop","0.786","0.902","6","-5.323","0","0.0464","0.155","0.00668","0.0174","0.953","134.149","224200"
"NA_NA_NA","my darling bullet","freakangel","0","the faults of humanity (japanese limited edition)",17,10,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.463","0.955","10","-5.705","0","0.0401","6.77e-05","0.682","0.33","0.308","140.012","260227"
"NA_NA_NA","femme fatale","agonoize","0","sieben",9,11,"2007","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.609","0.988","11","-6.653","1","0.047","0.00484","0.768","0.158","0.489","136.004","304973"
"NA_NA_NA","wahre liebe","agonoize","0","wahre liebe",25,5,"2012","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.721","0.939","7","-6.159","1","0.121","0.0722","0.0024","0.214","0.446","134.974","261613"
"NA_NA_NA","klingen","nachtmahr","0","alle lust will ewigkeit",7,8,"2009","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.633","0.96","6","-5.47","0","0.0831","0.00467","0.0405","0.617","0.549","140.012","262053"
"NA_NA_NA","hard bass hard soundz","x-rx","0","activate the machinez",25,5,"2012","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.604","0.985","1","-3.583","1","0.0322","0.105","0.793","0.0358","0.278","142.959","269640"
"NA_NA_NA","kein herz","x-rx","0","activate the machinez",25,5,"2012","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.516","0.966","2","-5.146","1","0.0426","0.000158","7.93149799178354","0.306","0.325","140.022","252160"
"NA_NA_NA","winter born (this sacrifice)","the cruxshadows","0","ethernaut",17,12,"2010","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.502","0.918","2","-4.607","0","0.0629","0.0867","0.000119","0.192","0.133","132.991","381133"
"NA_NA_NA","never wanted to dance","mindless self indulgence","0","if",29,4,"2008","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.566","0.744","2","-4.006","1","0.22","0.0053","3.14e-05","0.247","0.712","91.514","188960"
"NA_NA_NA","military fashion show","and one","0","bodypop",1,9,"2006","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.675","0.941","5","-7.595","0","0.0666","0.0897","0.334","0.0973","0.705","132.003","268067"
"NA_NA_NA","space & time","vnv nation","36","automatic",16,9,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.517","0.794","6","-5.915","0","0.0312","7.46e-05","4.15e-05","0.149","0.706","126.999","292493"
"NA_NA_NA","god is in the rain","suicide commando","0","electrostorm vol. 2",21,5,"2010","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.469","0.937","5","-3.721","1","0.0491","6.8e-05","0.819","0.116","0.102","126.01","329747"
"NA_NA_NA","over and done","deine lakaien","0","april skies",1,1,"2005","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.609","0.858","9","-5.862","0","0.0594","0.599","0.000229","0.232","0.351","124.986","314259"
"NA_NA_NA","the art of suicide","emilie autumn","25","opheliac -- the deluxe edition",13,7,"2010","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.521","0.331","0","-11.615","1","0.029","0.395","0","0.199","0.405","165.771","332440"
"NA_NA_NA","steine sind steine","and one","0","frontfeuer",1,9,"2006","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.634","0.753","3","-6.875","0","0.0379","0.0347","0.905","0.0624","0.964","128.018","241413"
"NA_NA_NA","atemlos","[:sitd:]","3","icon:koru",18,11,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.564","0.904","9","-6.221","1","0.0366","0.0077","4.64e-06","0.112","0.295","114.985","397093"
"NA_NA_NA","over and done","deine lakaien","0","over and done",1,1,"2005","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.625","0.887","9","-6.201","0","0.0724","0.452","0.000967","0.278","0.357","125.006","266213"
"NA_NA_NA","glowstix, neon & blood","incubite","0","toxicum",18,2,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.547","0.888","1","-6.643","1","0.0299","0.000283","0.501","0.168","0.333","129.993","272893"
"NA_NA_NA","madchen in unform (faderhead remix)","nachtmahr","0","madchen in uniform",29,1,"2010","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.607","0.968","2","-5.538","1","0.0777","0.000224","9.3e-06","0.644","0.459","142.01","233387"
"NA_NA_NA","staatsfeind","agonoize","0","for the sick and disturbed",31,10,"2008","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.507","0.999","4","-6.425","0","0.0594","0.00996","0.000421","0.0771","0.397","139.987","273640"
"NA_NA_NA","ersatzteil","feindflug","0","a compilation 3",2,12,"2008","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.601","0.957","7","-5.598","1","0.0409","0.000244","0.904","0.106","0.332","135.008","310333"
"NA_NA_NA","pericular (richtfest ii)","[:sitd:]","12","icon:koru",18,11,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.509","0.918","5","-5.343","1","0.042","0.0738","0.000114","0.256","0.106","105.012","395827"
"NA_NA_NA","the noise inside my head","assemblage 23","33","bruise (limited edition)",8,6,"2012","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.501","0.865","8","-7.583","1","0.0298","0.000244","0.11","0.224","0.727","125.997","256973"
"NA_NA_NA","harsh generation","grendel","0","harsh generation",3,12,"2007","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.497","0.99","11","-5.272","1","0.0631","0.00628","0","0.339","0.685","140.011","234987"
"NA_NA_NA","ein spiel (fabrik-c remix)","nachtmahr","0","kunst ist krieg",14,9,"2007","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.626","0.907","0","-5.965","0","0.0369","0.000117","0.727","0.106","0.218","140.048","303107"
"NA_NA_NA","robuste maschine","reaper","0","hell starts with an h",23,2,"2007","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.604","0.995","7","-4.829","0","0.0685","5.06e-05","0.505","0.632","0.114","138.007","264440"
"NA_NA_NA","illusion","vnv nation","50","judgement",12,4,"2007","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.457","0.434","7","-10.445","1","0.0366","0.0839","0.00552","0.123","0.0822","180.145","286960"
"NA_NA_NA","destillat - vnv nation remix","das ich","38","addendum",NA,NA,"2007","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.605","0.733","10","-7.709","0","0.0339","0.00749","0.587","0.209","0.225","123.945","367573"
"NA_NA_NA","such mich find mich","oomph!","45","des wahnsinns fette beute",21,5,"2012","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.676","0.885","6","-4.211","0","0.0579","0.00263","2.67e-05","0.0947","0.618","127.023","210013"
"NA_NA_NA","koprolalie","agonoize","0","ultraviolent six",29,6,"2006","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.58","0.89","7","-7.166","1","0.0331","0.0226","0.213","0.161","0.743","139.98","286948"
"NA_NA_NA","besser du rennst","subway to sally","34","kreuzfeuer",27,3,"2009","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.553","0.926","0","-3.829","1","0.0396","2.48e-05","1.56e-05","0.324","0.661","91.988","246267"
"NA_NA_NA","such a shame","talk talk","30","the very best of",27,1,"1997","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.605","0.69","3","-11.003","0","0.0295","0.198","0.00132","0.291","0.694","112.005","266867"
"NA_NA_NA","true life - vnv nation remix","lights of euphoria","0","true life",4,4,"2003","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.708","0.898","9","-4.97","1","0.0486","0.0018","0.772","0.0585","0.166","133.964","416893"
"NA_NA_NA","wildes herz","down below","0","wildes herz",26,6,"2009","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.705","0.954","7","-2.657","1","0.0389","0.0787","1.77e-06","0.0797","0.812","130.035","214120"
"NA_NA_NA","dein anblick","schandmaul","11","sinnfonie",3,1,"2009","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.319","0.697","4","-8.624","0","0.0853","0.228","0","0.944","0.305","97.436","368267"
"NA_NA_NA","dead market","haujobb","0","new world march",11,11,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.593","0.763","6","-8.044","1","0.0445","0.000284","0.000295","0.156","0.0773","100.022","237720"
"NA_NA_NA","sieben","subway to sally","41","nord nord ost",22,8,"2005","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.453","0.986","9","-1.853","0","0.114","0.00354","8.3819934245199","0.177","0.284","161.928","206289"
"NA_NA_NA","sandmann","oomph!","45","monster",NA,NA,"2008","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.481","0.962","7","-3.043","0","0.0981","0.000963","0","0.19","0.236","150.078","229181"
"NA_NA_NA","running up that hill","placebo","42","best of the bands",29,6,"2009","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.431","0.458","10","-11.147","0","0.0481","0.284","0.479","0.107","0.132","180.013","294093"
"NA_NA_NA","last dance","covenant","0","last dance",7,6,"2013","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.611","0.988","10","-3.971","1","0.102","0.00254","0.784","0.222","0.269","136.015","378120"
"NA_NA_NA","lebensborn - update","[:sitd:]","4","icon:koru",18,11,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.659","0.927","8","-6.16","1","0.0427","0.225","0.0191","0.108","0.327","124.009","337453"
"NA_NA_NA","silver bombs","[:sitd:]","5","bestie:mensch",7,9,"2007","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.557","0.914","9","-8.339","0","0.0324","0.000347","0.673","0.0848","0.167","109.995","335627"
"NA_NA_NA","love will tear us apart","joy division","71","the best of",20,3,"2008","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.443","0.956","2","-6.198","1","0.0511","5.24e-05","0.825","0.135","0.909","146.754","206867"
"NA_NA_NA","the ones","aesthetic perfection","40","a violent emotion",1,1,"2008","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.527","0.952","6","-6.144","0","0.0427","0.0105","0.161","0.271","0.604","94.016","382813"
"NA_NA_NA","run to you","code 64","0","departure",16,6,"2006","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.445","0.999","0","-5.627","1","0.0629","0.000383","0.218","0.0534","0.195","139.996","267747"
"NA_NA_NA","dream on","depeche mode","0","exciter",14,5,"2001","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.813","0.56","10","-9.262","0","0.0409","0.262","0.00148","0.182","0.64","128","259867"
"NA_NA_NA","photographic","depeche mode","40","speak and spell (deluxe)",2,11,"1981","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.753","0.671","9","-8.436","1","0.088","0.106","0.779","0.139","0.695","147.768","283413"
"NA_NA_NA","a flicker of hope","wynardtage","26","a flicker of hope",26,11,"2010","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.502","0.938","2","-5.96","1","0.0442","0.00314","0.616","0.249","0.412","133.005","307013"
"NA_NA_NA","should be higher","depeche mode","41","delta machine",22,3,"2013","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.399","0.521","9","-8.817","1","0.0349","0.00221","0.0427","0.0801","0.4","99.091","304653"
"NA_NA_NA","seelenschmerz","blutengel","0","seelenschmerz",NA,NA,"2001","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.527","0.994","0","-2.88","1","0.0396","0.027","1.15129199610092","0.12","0.828","133.969","333013"
"NA_NA_NA","alles oder nichts","subway to sally","23","schwarz in schwarz",1,1,"2011","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.492","0.954","0","-2.904","1","0.0662","0.000744","8.69e-05","0.127","0.549","87.984","236720"
"NA_NA_NA","schwanengesang","xotox","0","schwanengesang",24,5,"2013","gothic / industrial / mittelalter / ebm / futurepop / gothik / electropop","pop","electropop","0.514","0.988","10","-4.911","0","0.0531","9.82e-05","0.191","0.074","0.399","120.038","203827"
"2woz3mzovz7ipyrsq6kfxw_2woz3mzovz7ipyrsq6kfxw_2woz3mzovz7ipyrsq6kfxw","hiding","jr jr","26","the speed of things",8,10,"2013","indie poptimism","pop","indie poptimism","0.556","0.828","6","-5.344","1","0.0276","0.0245","0.0133","0.129","0.578","89.998","185773"
"437h9gri70a1bzmzh4cyra_437h9gri70a1bzmzh4cyra_437h9gri70a1bzmzh4cyra","from finner","of monsters and men","45","my head is an animal",1,1,"2012","indie poptimism","pop","indie poptimism","0.375","0.657","8","-6.661","0","0.0251","0.0161","0.00115","0.13","0.182","96.041","223440"
"3qmj5eaqncyhs3qjtyuzip_3qmj5eaqncyhs3qjtyuzip_3qmj5eaqncyhs3qjtyuzip","b side","san cisco","34","b side",7,10,"2016","indie poptimism","pop","indie poptimism","0.784","0.804","4","-5.571","0","0.0401","0.214","0.00249","0.572","0.668","102.455","144379"
"63tgqagiznnl12lwdhrqkk_63tgqagiznnl12lwdhrqkk_63tgqagiznnl12lwdhrqkk","the winds of change","st. lucia","37","matter",29,1,"2016","indie poptimism","pop","indie poptimism","0.52","0.812","2","-6.272","0","0.0582","0.0294","0.00119","0.0852","0.153","140.029","324547"
"1c4w5n4wdyihoslzeycjti_1c4w5n4wdyihoslzeycjti_1c4w5n4wdyihoslzeycjti","not ready anymore","the griswolds","17","be impressive",22,5,"2015","indie poptimism","pop","indie poptimism","0.446","0.651","4","-4.348","1","0.0287","0.0068","0.164","0.195","0.138","101.141","312693"
"5dljpvuavxp9vlkfqijpwh_5dljpvuavxp9vlkfqijpwh_5dljpvuavxp9vlkfqijpwh","ultralife","oh wonder","0","ultralife",24,3,NA,"indie poptimism","pop","indie poptimism","0.416","0.787","3","-4.219","1","0.0457","0.186","0.00351","0.169","0.437","95.45","211573"
"2jqisyrwjehqacuaaqrxns_2jqisyrwjehqacuaaqrxns_2jqisyrwjehqacuaaqrxns","friends","chase atlantic","69","nostalgia",21,2,"2015","indie poptimism","pop","indie poptimism","0.422","0.609","11","-6.361","0","0.0335","0.0114","4.76e-06","0.108","0.0911","107.34","230011"
"4rtiqe5yo2gc8kw91vcoxi_4rtiqe5yo2gc8kw91vcoxi_4rtiqe5yo2gc8kw91vcoxi","tired","adele","0","19",28,1,"2008","indie poptimism","pop","indie poptimism","0.803","0.673","11","-6.338","1","0.047","0.191","0.000646","0.0953","0.552","96.997","258853"
